day_index,hour,tariff_yuan_per_kwh,actual_net_load_kw,grid_exchange_kw,plan_charge_kw,plan_discharge_kw,exec_charge_kw,exec_discharge_kw,soc_open,soc_close,arbitrage_revenue_yuan,service_capacity_revenue_yuan,service_delivery_revenue_yuan,service_penalty_yuan,degradation_cost_yuan,transformer_penalty_yuan,voltage_penalty_yuan
20,2,0.278,6083.758731884058,7239.937584570721,1156.178852686663,0.0,1156.178852686663,0.0,0.6200692461184595,0.7233933323238303,-321.4177210468924,0.0,0.0,0.0,0.0,0.0,0.0
20,3,0.278,6136.936376811594,7074.164265380011,937.2278885684171,0.0,937.2278885684171,0.0,0.7233933323238303,0.8071504559967756,-260.54935302202,0.0,0.0,0.0,0.0,0.0,0.0
20,4,0.278,6193.873949275362,6839.042484637004,645.1685353616425,0.0,645.1685353616425,0.0,0.8071504559967756,0.864807149171707,-179.35685283053664,0.0,0.0,0.0,0.0,0.0,0.0
20,5,0.278,6163.712155797102,6443.603770254946,279.89161445784345,0.0,279.89161445784345,0.0,0.864807149171707,0.8898201869324315,-77.80986881928048,0.0,0.0,0.0,0.0,0.0,0.0
20,6,0.614,5995.643423913043,5835.601278949453,3.524634685320929e-06,160.0421484882244,0.0,160.04214496358972,0.8898201869324315,0.8747649598806247,98.2658770076441,0.0,0.0,0.0,0.0,0.0,0.0
20,7,0.614,5985.979384057971,5600.875087101909,3.2087122770225385e-06,385.1043001647744,0.0,385.1042969560621,0.8747649598806247,0.8385380483341758,236.45403833102213,0.0,0.0,0.0,0.0,0.0,0.0
20,8,0.614,6241.082608695651,5812.968613070653,3.219850249471081e-06,428.1139988448485,0.0,428.1139956249982,0.8385380483341758,0.7982651976443972,262.8619933137489,0.0,0.0,0.0,0.0,0.0,0.0
20,9,0.614,6340.383876811595,6020.373931211136,3.5964112458221365e-06,320.0099491968707,0.0,320.00994560045945,0.7982651976443972,0.7681617371406197,196.48610659868208,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.614,6366.746829710145,6278.157418260484,4.247444366679055e-06,88.58941569710603,0.0,88.58941144966167,0.7681617371406197,0.7598280966232172,54.393898630092266,0.0,0.0,0.0,0.0,0.0,0.0
20,11,0.614,6407.817192028985,6645.083476415503,237.26628649876244,2.1122441530282653e-06,237.2662843865183,0.0,0.7598280966232172,0.7810318420165993,-145.68149861332222,0.0,0.0,0.0,0.0,0.0,0.0
20,12,0.278,6434.526666666667,7083.46060318743,648.9339400988725,3.578109254560189e-06,648.9339365207633,0.0,0.7810318420165993,0.8390250373106092,-180.4036343527722,0.0,0.0,0.0,0.0,0.0,0.0
20,13,0.278,6308.160036231884,6878.561150264692,753.9460162318203,4.487059226384555e-06,570.4011140328075,0.0,0.8390250373106092,0.89,-158.5715097011205,0.0,0.0,0.0,0.0,0.0,0.0
20,14,0.614,6341.744257246377,6341.744257246377,464.1483601420726,4.719425509917461e-06,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,15,1.072,6493.00865942029,6493.008350222586,0.0,0.0003091977039211395,0.0,0.0003091977039211395,0.89,0.8899999709136514,0.0003314599386034616,0.0,0.0,0.0,0.0,0.0,0.0
20,16,1.072,6588.326105072463,6254.485357726638,5.133007862238701e-07,333.8407478591261,0.0,333.8407473458253,0.8899999709136514,0.8585954414906065,357.87728115472476,0.0,0.0,0.0,0.0,0.0,0.0
20,17,1.072,6625.172210144928,5974.851271039123,0.0,650.3209391058045,0.0,650.3209391058045,0.8585954414906065,0.7974194968854557,697.1440467214225,0.0,0.0,0.0,0.0,0.0,0.0
20,18,1.072,6498.303605072463,5504.073050400618,0.0,994.2305546718457,0.0,994.2305546718457,0.7974194968854557,0.703891840493236,1065.8151546082186,0.0,0.0,0.0,0.0,0.0,0.0
20,19,1.27,6247.049692028985,4873.2972049017535,0.0,1373.7524871272317,0.0,1373.7524871272317,0.703891840493236,0.5746624077623138,1744.6656586515842,0.0,0.0,0.0,0.0,0.0,0.0
20,20,1.27,6275.131684782609,4684.457385530877,0.0,1590.6742992517316,0.0,1590.6742992517316,0.5746624077623138,0.42502705548584496,2020.156360049699,0.0,0.0,0.0,0.0,0.0,0.0
20,21,1.072,6312.607210144927,4667.89826375462,0.0,1644.708946390308,0.0,1644.708946390308,0.42502705548584496,0.2703086428597376,1763.1279905304102,0.0,0.0,0.0,0.0,0.0,0.0
20,22,1.072,6321.129293478261,5410.943147701399,0.0,1654.2937253818852,0.0,910.186145776863,0.2703086428597376,0.1846870768203855,975.7195482727972,0.0,0.0,0.0,0.0,0.0,0.0
20,23,0.278,6272.110724637681,8466.80913270256,0.0,1421.1343875139753,2194.6984080648776,7.105427357601002e-15,0.1846870768203855,0.380820406004483,-610.1261574420361,0.0,0.0,0.0,0.0,0.0,0.0
21,0,0.278,6163.573822463767,7538.6249981277415,1375.051175663974,0.0,1375.051175663974,0.0,0.380820406004483,0.503704426829594,-382.2642268345848,0.0,0.0,0.0,0.0,0.0,0.0
21,1,0.278,6133.611775362319,7435.7142008420615,1302.102425479742,0.0,1302.102425479742,0.0,0.503704426829594,0.6200692461184595,-361.9844742833683,0.0,0.0,0.0,0.0,0.0,0.0
21,2,0.278,6083.758731884058,7239.937584570721,1156.178852686663,0.0,1156.178852686663,0.0,0.6200692461184595,0.7233933323238303,-321.4177210468924,0.0,0.0,0.0,0.0,0.0,0.0
21,3,0.278,6136.936376811594,7074.164265380011,937.2278885684171,0.0,937.2278885684171,0.0,0.7233933323238303,0.8071504559967756,-260.54935302202,0.0,0.0,0.0,0.0,0.0,0.0
21,4,0.278,6193.873949275362,6839.042484637004,645.1685353616425,0.0,645.1685353616425,0.0,0.8071504559967756,0.864807149171707,-179.35685283053664,0.0,0.0,0.0,0.0,0.0,0.0
21,5,0.278,6163.712155797102,6443.603770254946,279.89161445784345,0.0,279.89161445784345,0.0,0.864807149171707,0.8898201869324315,-77.80986881928048,0.0,0.0,0.0,0.0,0.0,0.0
21,6,0.614,5995.643423913043,5835.601278949453,3.524634685320929e-06,160.0421484882244,0.0,160.04214496358972,0.8898201869324315,0.8747649598806247,98.2658770076441,0.0,0.0,0.0,0.0,0.0,0.0
21,7,0.614,5985.979384057971,5600.875087101909,3.2087122770225385e-06,385.1043001647744,0.0,385.1042969560621,0.8747649598806247,0.8385380483341758,236.45403833102213,0.0,0.0,0.0,0.0,0.0,0.0
21,8,0.614,6241.082608695651,5812.968613070653,3.219850249471081e-06,428.1139988448485,0.0,428.1139956249982,0.8385380483341758,0.7982651976443972,262.8619933137489,0.0,0.0,0.0,0.0,0.0,0.0
21,9,0.614,6340.383876811595,6020.373931211136,3.5964112458221365e-06,320.0099491968707,0.0,320.00994560045945,0.7982651976443972,0.7681617371406197,196.48610659868208,0.0,0.0,0.0,0.0,0.0,0.0
21,10,0.614,6366.746829710145,6278.157418260484,4.247444366679055e-06,88.58941569710603,0.0,88.58941144966167,0.7681617371406197,0.7598280966232172,54.393898630092266,0.0,0.0,0.0,0.0,0.0,0.0
21,11,0.614,6407.817192028985,6645.083476415503,237.26628649876244,2.1122441530282653e-06,237.2662843865183,0.0,0.7598280966232172,0.7810318420165993,-145.68149861332222,0.0,0.0,0.0,0.0,0.0,0.0
21,12,0.278,6434.526666666667,7083.46060318743,648.9339400988725,3.578109254560189e-06,648.9339365207633,0.0,0.7810318420165993,0.8390250373106092,-180.4036343527722,0.0,0.0,0.0,0.0,0.0,0.0
21,13,0.278,6308.160036231884,6878.561150264692,753.9460162318203,4.487059226384555e-06,570.4011140328075,0.0,0.8390250373106092,0.89,-158.5715097011205,0.0,0.0,0.0,0.0,0.0,0.0
21,14,0.614,6341.744257246377,6341.744257246377,464.1483601420726,4.719425509917461e-06,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,15,1.072,6493.00865942029,6493.008350222586,0.0,0.0003091977039211395,0.0,0.0003091977039211395,0.89,0.8899999709136514,0.0003314599386034616,0.0,0.0,0.0,0.0,0.0,0.0
21,16,1.072,6588.326105072463,6254.485357726638,5.133007862238701e-07,333.8407478591261,0.0,333.8407473458253,0.8899999709136514,0.8585954414906065,357.87728115472476,0.0,0.0,0.0,0.0,0.0,0.0
21,17,1.072,6625.172210144928,5974.851271039123,0.0,650.3209391058045,0.0,650.3209391058045,0.8585954414906065,0.7974194968854557,697.1440467214225,0.0,0.0,0.0,0.0,0.0,0.0
21,18,1.072,6498.303605072463,5504.073050400618,0.0,994.2305546718457,0.0,994.2305546718457,0.7974194968854557,0.703891840493236,1065.8151546082186,0.0,0.0,0.0,0.0,0.0,0.0
21,19,1.27,6247.049692028985,4873.2972049017535,0.0,1373.7524871272317,0.0,1373.7524871272317,0.703891840493236,0.5746624077623138,1744.6656586515842,0.0,0.0,0.0,0.0,0.0,0.0
21,20,1.27,6275.131684782609,4684.457385530877,0.0,1590.6742992517316,0.0,1590.6742992517316,0.5746624077623138,0.42502705548584496,2020.156360049699,0.0,0.0,0.0,0.0,0.0,0.0
21,21,1.072,6312.607210144927,4667.89826375462,0.0,1644.708946390308,0.0,1644.708946390308,0.42502705548584496,0.2703086428597376,1763.1279905304102,0.0,0.0,0.0,0.0,0.0,0.0
21,22,1.072,6321.129293478261,5410.943147701399,0.0,1654.2937253818852,0.0,910.186145776863,0.2703086428597376,0.1846870768203855,975.7195482727972,0.0,0.0,0.0,0.0,0.0,0.0
21,23,0.278,6272.110724637681,8466.80913270256,0.0,1421.1343875139753,2194.6984080648776,7.105427357601002e-15,0.1846870768203855,0.380820406004483,-610.1261574420361,0.0,0.0,0.0,0.0,0.0,0.0
22,0,0.278,6163.573822463767,7538.6249981277415,1375.051175663974,0.0,1375.051175663974,0.0,0.380820406004483,0.503704426829594,-382.2642268345848,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0.278,6133.611775362319,7435.7142008420615,1302.102425479742,0.0,1302.102425479742,0.0,0.503704426829594,0.6200692461184595,-361.9844742833683,0.0,0.0,0.0,0.0,0.0,0.0
22,2,0.278,6083.758731884058,7239.937584570721,1156.178852686663,0.0,1156.178852686663,0.0,0.6200692461184595,0.7233933323238303,-321.4177210468924,0.0,0.0,0.0,0.0,0.0,0.0
22,3,0.278,6136.936376811594,7074.164265380011,937.2278885684171,0.0,937.2278885684171,0.0,0.7233933323238303,0.8071504559967756,-260.54935302202,0.0,0.0,0.0,0.0,0.0,0.0
22,4,0.278,6193.873949275362,6839.042484637004,645.1685353616425,0.0,645.1685353616425,0.0,0.8071504559967756,0.864807149171707,-179.35685283053664,0.0,0.0,0.0,0.0,0.0,0.0
22,5,0.278,6163.712155797102,6443.603770254946,279.89161445784345,0.0,279.89161445784345,0.0,0.864807149171707,0.8898201869324315,-77.80986881928048,0.0,0.0,0.0,0.0,0.0,0.0
22,6,0.614,5995.643423913043,5835.601278949453,3.524634685320929e-06,160.0421484882244,0.0,160.04214496358972,0.8898201869324315,0.8747649598806247,98.2658770076441,0.0,0.0,0.0,0.0,0.0,0.0
22,7,0.614,5985.979384057971,5600.875087101909,3.2087122770225385e-06,385.1043001647744,0.0,385.1042969560621,0.8747649598806247,0.8385380483341758,236.45403833102213,0.0,0.0,0.0,0.0,0.0,0.0
22,8,0.614,6241.082608695651,5812.968613070653,3.219850249471081e-06,428.1139988448485,0.0,428.1139956249982,0.8385380483341758,0.7982651976443972,262.8619933137489,0.0,0.0,0.0,0.0,0.0,0.0
22,9,0.614,6340.383876811595,6020.373931211136,3.5964112458221365e-06,320.0099491968707,0.0,320.00994560045945,0.7982651976443972,0.7681617371406197,196.48610659868208,0.0,0.0,0.0,0.0,0.0,0.0
22,10,0.614,6366.746829710145,6278.157418260484,4.247444366679055e-06,88.58941569710603,0.0,88.58941144966167,0.7681617371406197,0.7598280966232172,54.393898630092266,0.0,0.0,0.0,0.0,0.0,0.0
22,11,0.614,6407.817192028985,6645.083476415503,237.26628649876244,2.1122441530282653e-06,237.2662843865183,0.0,0.7598280966232172,0.7810318420165993,-145.68149861332222,0.0,0.0,0.0,0.0,0.0,0.0
22,12,0.278,6434.526666666667,7083.46060318743,648.9339400988725,3.578109254560189e-06,648.9339365207633,0.0,0.7810318420165993,0.8390250373106092,-180.4036343527722,0.0,0.0,0.0,0.0,0.0,0.0
22,13,0.278,6308.160036231884,6878.561150264692,753.9460162318203,4.487059226384555e-06,570.4011140328075,0.0,0.8390250373106092,0.89,-158.5715097011205,0.0,0.0,0.0,0.0,0.0,0.0
22,14,0.614,6341.744257246377,6341.744257246377,464.1483601420726,4.719425509917461e-06,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,15,1.072,6493.00865942029,6493.008350222586,0.0,0.0003091977039211395,0.0,0.0003091977039211395,0.89,0.8899999709136514,0.0003314599386034616,0.0,0.0,0.0,0.0,0.0,0.0
22,16,1.072,6588.326105072463,6254.485357726638,5.133007862238701e-07,333.8407478591261,0.0,333.8407473458253,0.8899999709136514,0.8585954414906065,357.87728115472476,0.0,0.0,0.0,0.0,0.0,0.0
22,17,1.072,6625.172210144928,5974.851271039123,0.0,650.3209391058045,0.0,650.3209391058045,0.8585954414906065,0.7974194968854557,697.1440467214225,0.0,0.0,0.0,0.0,0.0,0.0
22,18,1.072,6498.303605072463,5504.073050400618,0.0,994.2305546718457,0.0,994.2305546718457,0.7974194968854557,0.703891840493236,1065.8151546082186,0.0,0.0,0.0,0.0,0.0,0.0
22,19,1.27,6247.049692028985,4873.2972049017535,0.0,1373.7524871272317,0.0,1373.7524871272317,0.703891840493236,0.5746624077623138,1744.6656586515842,0.0,0.0,0.0,0.0,0.0,0.0
22,20,1.27,6275.131684782609,4684.457385530877,0.0,1590.6742992517316,0.0,1590.6742992517316,0.5746624077623138,0.42502705548584496,2020.156360049699,0.0,0.0,0.0,0.0,0.0,0.0
22,21,1.072,6312.607210144927,4667.89826375462,0.0,1644.708946390308,0.0,1644.708946390308,0.42502705548584496,0.2703086428597376,1763.1279905304102,0.0,0.0,0.0,0.0,0.0,0.0
22,22,1.072,6321.129293478261,5410.943147701399,0.0,1654.2937253818852,0.0,910.186145776863,0.2703086428597376,0.1846870768203855,975.7195482727972,0.0,0.0,0.0,0.0,0.0,0.0
22,23,0.278,6272.110724637681,8466.80913270256,0.0,1421.1343875139753,2194.6984080648776,7.105427357601002e-15,0.1846870768203855,0.380820406004483,-610.1261574420361,0.0,0.0,0.0,0.0,0.0,0.0
23,0,0.278,6163.573822463767,7538.6249981277415,1375.051175663974,0.0,1375.051175663974,0.0,0.380820406004483,0.503704426829594,-382.2642268345848,0.0,0.0,0.0,0.0,0.0,0.0
23,1,0.278,6133.611775362319,7435.7142008420615,1302.102425479742,0.0,1302.102425479742,0.0,0.503704426829594,0.6200692461184595,-361.9844742833683,0.0,0.0,0.0,0.0,0.0,0.0
23,2,0.278,6083.758731884058,7239.937584570721,1156.178852686663,0.0,1156.178852686663,0.0,0.6200692461184595,0.7233933323238303,-321.4177210468924,0.0,0.0,0.0,0.0,0.0,0.0
23,3,0.278,6136.936376811594,7074.164265380011,937.2278885684171,0.0,937.2278885684171,0.0,0.7233933323238303,0.8071504559967756,-260.54935302202,0.0,0.0,0.0,0.0,0.0,0.0
23,4,0.278,6193.873949275362,6839.042484637004,645.1685353616425,0.0,645.1685353616425,0.0,0.8071504559967756,0.864807149171707,-179.35685283053664,0.0,0.0,0.0,0.0,0.0,0.0
23,5,0.278,6163.712155797102,6443.603770254946,279.89161445784345,0.0,279.89161445784345,0.0,0.864807149171707,0.8898201869324315,-77.80986881928048,0.0,0.0,0.0,0.0,0.0,0.0
23,6,0.614,5995.643423913043,5835.601278949453,3.524634685320929e-06,160.0421484882244,0.0,160.04214496358972,0.8898201869324315,0.8747649598806247,98.2658770076441,0.0,0.0,0.0,0.0,0.0,0.0
23,7,0.614,5985.979384057971,5600.875087101909,3.2087122770225385e-06,385.1043001647744,0.0,385.1042969560621,0.8747649598806247,0.8385380483341758,236.45403833102213,0.0,0.0,0.0,0.0,0.0,0.0
23,8,0.614,6241.082608695651,5812.968613070653,3.219850249471081e-06,428.1139988448485,0.0,428.1139956249982,0.8385380483341758,0.7982651976443972,262.8619933137489,0.0,0.0,0.0,0.0,0.0,0.0
23,9,0.614,6340.383876811595,6020.373931211136,3.5964112458221365e-06,320.0099491968707,0.0,320.00994560045945,0.7982651976443972,0.7681617371406197,196.48610659868208,0.0,0.0,0.0,0.0,0.0,0.0
23,10,0.614,6366.746829710145,6278.157418260484,4.247444366679055e-06,88.58941569710603,0.0,88.58941144966167,0.7681617371406197,0.7598280966232172,54.393898630092266,0.0,0.0,0.0,0.0,0.0,0.0
23,11,0.614,6407.817192028985,6645.083476415503,237.26628649876244,2.1122441530282653e-06,237.2662843865183,0.0,0.7598280966232172,0.7810318420165993,-145.68149861332222,0.0,0.0,0.0,0.0,0.0,0.0
23,12,0.278,6434.526666666667,7083.46060318743,648.9339400988725,3.578109254560189e-06,648.9339365207633,0.0,0.7810318420165993,0.8390250373106092,-180.4036343527722,0.0,0.0,0.0,0.0,0.0,0.0
23,13,0.278,6308.160036231884,6878.561150264692,753.9460162318203,4.487059226384555e-06,570.4011140328075,0.0,0.8390250373106092,0.89,-158.5715097011205,0.0,0.0,0.0,0.0,0.0,0.0
23,14,0.614,6341.744257246377,6341.744257246377,464.1483601420726,4.719425509917461e-06,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,15,1.072,6493.00865942029,6493.008350222586,0.0,0.0003091977039211395,0.0,0.0003091977039211395,0.89,0.8899999709136514,0.0003314599386034616,0.0,0.0,0.0,0.0,0.0,0.0
23,16,1.072,6588.326105072463,6254.485357726638,5.133007862238701e-07,333.8407478591261,0.0,333.8407473458253,0.8899999709136514,0.8585954414906065,357.87728115472476,0.0,0.0,0.0,0.0,0.0,0.0
23,17,1.072,6625.172210144928,5974.851271039123,0.0,650.3209391058045,0.0,650.3209391058045,0.8585954414906065,0.7974194968854557,697.1440467214225,0.0,0.0,0.0,0.0,0.0,0.0
23,18,1.072,6498.303605072463,5504.073050400618,0.0,994.2305546718457,0.0,994.2305546718457,0.7974194968854557,0.703891840493236,1065.8151546082186,0.0,0.0,0.0,0.0,0.0,0.0
23,19,1.27,6247.049692028985,4873.2972049017535,0.0,1373.7524871272317,0.0,1373.7524871272317,0.703891840493236,0.5746624077623138,1744.6656586515842,0.0,0.0,0.0,0.0,0.0,0.0
23,20,1.27,6275.131684782609,4684.457385530877,0.0,1590.6742992517316,0.0,1590.6742992517316,0.5746624077623138,0.42502705548584496,2020.156360049699,0.0,0.0,0.0,0.0,0.0,0.0
23,21,1.072,6312.607210144927,4667.89826375462,0.0,1644.708946390308,0.0,1644.708946390308,0.42502705548584496,0.2703086428597376,1763.1279905304102,0.0,0.0,0.0,0.0,0.0,0.0
23,22,1.072,6321.129293478261,5410.943147701399,0.0,1654.2937253818852,0.0,910.186145776863,0.2703086428597376,0.1846870768203855,975.7195482727972,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.278,6272.110724637681,8466.80913270256,0.0,1421.1343875139753,2194.6984080648776,7.105427357601002e-15,0.1846870768203855,0.380820406004483,-610.1261574420361,0.0,0.0,0.0,0.0,0.0,0.0
24,0,0.278,6163.573822463767,7538.6249981277415,1375.051175663974,0.0,1375.051175663974,0.0,0.380820406004483,0.503704426829594,-382.2642268345848,0.0,0.0,0.0,0.0,0.0,0.0
24,1,0.278,6133.611775362319,7435.7142008420615,1302.102425479742,0.0,1302.102425479742,0.0,0.503704426829594,0.6200692461184595,-361.9844742833683,0.0,0.0,0.0,0.0,0.0,0.0
24,2,0.278,6083.758731884058,7239.937584570721,1156.178852686663,0.0,1156.178852686663,0.0,0.6200692461184595,0.7233933323238303,-321.4177210468924,0.0,0.0,0.0,0.0,0.0,0.0
24,3,0.278,6136.936376811594,7074.164265380011,937.2278885684171,0.0,937.2278885684171,0.0,0.7233933323238303,0.8071504559967756,-260.54935302202,0.0,0.0,0.0,0.0,0.0,0.0
24,4,0.278,6193.873949275362,6839.042484637004,645.1685353616425,0.0,645.1685353616425,0.0,0.8071504559967756,0.864807149171707,-179.35685283053664,0.0,0.0,0.0,0.0,0.0,0.0
24,5,0.278,6163.712155797102,6443.603770254946,279.89161445784345,0.0,279.89161445784345,0.0,0.864807149171707,0.8898201869324315,-77.80986881928048,0.0,0.0,0.0,0.0,0.0,0.0
24,6,0.614,5995.643423913043,5835.601278949453,3.524634685320929e-06,160.0421484882244,0.0,160.04214496358972,0.8898201869324315,0.8747649598806247,98.2658770076441,0.0,0.0,0.0,0.0,0.0,0.0
24,7,0.614,5985.979384057971,5600.875087101909,3.2087122770225385e-06,385.1043001647744,0.0,385.1042969560621,0.8747649598806247,0.8385380483341758,236.45403833102213,0.0,0.0,0.0,0.0,0.0,0.0
24,8,0.614,6241.082608695651,5812.968613070653,3.219850249471081e-06,428.1139988448485,0.0,428.1139956249982,0.8385380483341758,0.7982651976443972,262.8619933137489,0.0,0.0,0.0,0.0,0.0,0.0
24,9,0.614,6340.383876811595,6020.373931211136,3.5964112458221365e-06,320.0099491968707,0.0,320.00994560045945,0.7982651976443972,0.7681617371406197,196.48610659868208,0.0,0.0,0.0,0.0,0.0,0.0
24,10,0.614,6366.746829710145,6278.157418260484,4.247444366679055e-06,88.58941569710603,0.0,88.58941144966167,0.7681617371406197,0.7598280966232172,54.393898630092266,0.0,0.0,0.0,0.0,0.0,0.0
24,11,0.614,6407.817192028985,6645.083476415503,237.26628649876244,2.1122441530282653e-06,237.2662843865183,0.0,0.7598280966232172,0.7810318420165993,-145.68149861332222,0.0,0.0,0.0,0.0,0.0,0.0
24,12,0.278,6434.526666666667,7083.46060318743,648.9339400988725,3.578109254560189e-06,648.9339365207633,0.0,0.7810318420165993,0.8390250373106092,-180.4036343527722,0.0,0.0,0.0,0.0,0.0,0.0
24,13,0.278,6308.160036231884,6878.561150264692,753.9460162318203,4.487059226384555e-06,570.4011140328075,0.0,0.8390250373106092,0.89,-158.5715097011205,0.0,0.0,0.0,0.0,0.0,0.0
24,14,0.614,6341.744257246377,6341.744257246377,464.1483601420726,4.719425509917461e-06,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,15,1.072,6493.00865942029,6493.008350222586,0.0,0.0003091977039211395,0.0,0.0003091977039211395,0.89,0.8899999709136514,0.0003314599386034616,0.0,0.0,0.0,0.0,0.0,0.0
24,16,1.072,6588.326105072463,6254.485357726638,5.133007862238701e-07,333.8407478591261,0.0,333.8407473458253,0.8899999709136514,0.8585954414906065,357.87728115472476,0.0,0.0,0.0,0.0,0.0,0.0
24,17,1.072,6625.172210144928,5974.851271039123,0.0,650.3209391058045,0.0,650.3209391058045,0.8585954414906065,0.7974194968854557,697.1440467214225,0.0,0.0,0.0,0.0,0.0,0.0
24,18,1.072,6498.303605072463,5504.073050400618,0.0,994.2305546718457,0.0,994.2305546718457,0.7974194968854557,0.703891840493236,1065.8151546082186,0.0,0.0,0.0,0.0,0.0,0.0
24,19,1.27,6247.049692028985,4873.2972049017535,0.0,1373.7524871272317,0.0,1373.7524871272317,0.703891840493236,0.5746624077623138,1744.6656586515842,0.0,0.0,0.0,0.0,0.0,0.0
24,20,1.27,6275.131684782609,4684.457385530877,0.0,1590.6742992517316,0.0,1590.6742992517316,0.5746624077623138,0.42502705548584496,2020.156360049699,0.0,0.0,0.0,0.0,0.0,0.0
24,21,1.072,6312.607210144927,4667.89826375462,0.0,1644.708946390308,0.0,1644.708946390308,0.42502705548584496,0.2703086428597376,1763.1279905304102,0.0,0.0,0.0,0.0,0.0,0.0
24,22,1.072,6321.129293478261,5410.943147701399,0.0,1654.2937253818852,0.0,910.186145776863,0.2703086428597376,0.1846870768203855,975.7195482727972,0.0,0.0,0.0,0.0,0.0,0.0
24,23,0.278,6272.110724637681,8466.80913270256,0.0,1421.1343875139753,2194.6984080648776,7.105427357601002e-15,0.1846870768203855,0.380820406004483,-610.1261574420361,0.0,0.0,0.0,0.0,0.0,0.0
25,0,0.278,6163.573822463767,7538.6249981277415,1375.051175663974,0.0,1375.051175663974,0.0,0.380820406004483,0.503704426829594,-382.2642268345848,0.0,0.0,0.0,0.0,0.0,0.0
25,1,0.278,6133.611775362319,7435.7142008420615,1302.102425479742,0.0,1302.102425479742,0.0,0.503704426829594,0.6200692461184595,-361.9844742833683,0.0,0.0,0.0,0.0,0.0,0.0
25,2,0.278,6083.758731884058,7239.937584570721,1156.178852686663,0.0,1156.178852686663,0.0,0.6200692461184595,0.7233933323238303,-321.4177210468924,0.0,0.0,0.0,0.0,0.0,0.0
25,3,0.278,6136.936376811594,7074.164265380011,937.2278885684171,0.0,937.2278885684171,0.0,0.7233933323238303,0.8071504559967756,-260.54935302202,0.0,0.0,0.0,0.0,0.0,0.0
25,4,0.278,6193.873949275362,6839.042484637004,645.1685353616425,0.0,645.1685353616425,0.0,0.8071504559967756,0.864807149171707,-179.35685283053664,0.0,0.0,0.0,0.0,0.0,0.0
25,5,0.278,6163.712155797102,6443.603770254946,279.89161445784345,0.0,279.89161445784345,0.0,0.864807149171707,0.8898201869324315,-77.80986881928048,0.0,0.0,0.0,0.0,0.0,0.0
25,6,0.614,5995.643423913043,5835.601278949453,3.524634685320929e-06,160.0421484882244,0.0,160.04214496358972,0.8898201869324315,0.8747649598806247,98.2658770076441,0.0,0.0,0.0,0.0,0.0,0.0
25,7,0.614,5985.979384057971,5600.875087101909,3.2087122770225385e-06,385.1043001647744,0.0,385.1042969560621,0.8747649598806247,0.8385380483341758,236.45403833102213,0.0,0.0,0.0,0.0,0.0,0.0
25,8,0.614,6241.082608695651,5812.968613070653,3.219850249471081e-06,428.1139988448485,0.0,428.1139956249982,0.8385380483341758,0.7982651976443972,262.8619933137489,0.0,0.0,0.0,0.0,0.0,0.0
25,9,0.614,6340.383876811595,6020.373931211136,3.5964112458221365e-06,320.0099491968707,0.0,320.00994560045945,0.7982651976443972,0.7681617371406197,196.48610659868208,0.0,0.0,0.0,0.0,0.0,0.0
25,10,0.614,6366.746829710145,6278.157418260484,4.247444366679055e-06,88.58941569710603,0.0,88.58941144966167,0.7681617371406197,0.7598280966232172,54.393898630092266,0.0,0.0,0.0,0.0,0.0,0.0
25,11,0.614,6407.817192028985,6645.083476415503,237.26628649876244,2.1122441530282653e-06,237.2662843865183,0.0,0.7598280966232172,0.7810318420165993,-145.68149861332222,0.0,0.0,0.0,0.0,0.0,0.0
25,12,0.278,6434.526666666667,7083.46060318743,648.9339400988725,3.578109254560189e-06,648.9339365207633,0.0,0.7810318420165993,0.8390250373106092,-180.4036343527722,0.0,0.0,0.0,0.0,0.0,0.0
25,13,0.278,6308.160036231884,6878.561150264692,753.9460162318203,4.487059226384555e-06,570.4011140328075,0.0,0.8390250373106092,0.89,-158.5715097011205,0.0,0.0,0.0,0.0,0.0,0.0
25,14,0.614,6341.744257246377,6341.744257246377,464.1483601420726,4.719425509917461e-06,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,15,1.072,6493.00865942029,6493.008350222586,0.0,0.0003091977039211395,0.0,0.0003091977039211395,0.89,0.8899999709136514,0.0003314599386034616,0.0,0.0,0.0,0.0,0.0,0.0
25,16,1.072,6588.326105072463,6254.485357726638,5.133007862238701e-07,333.8407478591261,0.0,333.8407473458253,0.8899999709136514,0.8585954414906065,357.87728115472476,0.0,0.0,0.0,0.0,0.0,0.0
25,17,1.072,6625.172210144928,5974.851271039123,0.0,650.3209391058045,0.0,650.3209391058045,0.8585954414906065,0.7974194968854557,697.1440467214225,0.0,0.0,0.0,0.0,0.0,0.0
